"Id","Name","StageName","Type","Amount","Probability","CloseDate","LeadSource","IsClosed","IsWon","AccountId","Account.Name"
"E33NMXIDOKLMFRBJS2","Orbit Industries - Existing Customer - Upgrade - 02440","Value Proposition","Existing Customer - Upgrade","105731.08","38","2025-09-19","Phone Inquiry","false","false","Orbit Industries","#N/A"
"EPG4STVTUUIBTN4IKB","Pulse Industries - Existing Customer - Upgrade - 02441","Proposal/Price Quote","Existing Customer - Upgrade","43473.85","70","2026-05-22","Phone Inquiry","false","false","Pulse Industries","#N/A"
"RHZ2HOIDRYQ1WJDJVT","Cobalt Technologies - New Customer - 02442","Closed Lost","New Customer","13828.27","8","2025-06-09","External Referral","true","false","Cobalt Technologies","#N/A"
"KCRDBRQKV9UJBDKONQ","Pinnacle Systems - Existing Customer - Downgrade - 02443","Closed Won","Existing Customer - Downgrade","24350.18","99","2025-12-01","Other","true","true","Pinnacle Systems","#N/A"
"XEQBZUKJYTYE7C14LO","Stratos Dynamics - New Customer - 02444","Closed Lost","New Customer","234603.41","0","2026-07-27","Other","true","false","Stratos Dynamics","#N/A"
"D6PESWWQ8KRLZWVYAI","Titan Innovations - Existing Customer - Replacement - 02445","Closed Won","Existing Customer - Replacement","18475.81","100","2025-09-23","External Referral","true","true","Titan Innovations","#N/A"
"H24DHE1MKNB9A8XSWO","Orbit Digital - New Customer - 02446","Perception Analysis","New Customer","420811.16","65","2025-05-02","Phone Inquiry","false","false","Orbit Digital","#N/A"
"MCGWGVV8I5BW7OKMUD","Catalyst Capital - Existing Customer - Downgrade - 02447","Negotiation/Review","Existing Customer - Downgrade","63776.5","78","2025-10-03","Web","false","false","Catalyst Capital","#N/A"
"RVTNJMCMPKGYGPE7GD","Pulse Global - New Customer - 02448","Closed Won","New Customer","22223.46","98","2026-04-23","Web","true","true","Pulse Global","#N/A"
"LFNP0VUD6WKJDYHXFJ","Vanguard Solutions - Existing Customer - Upgrade - 02449","Proposal/Price Quote","Existing Customer - Upgrade","17039.35","76","2026-01-26","Purchased List","false","false","Vanguard Solutions","#N/A"
"GG8ZZWG89SF7FZSVGV","Horizon Corp - Existing Customer - Downgrade - 02450","Closed Won","Existing Customer - Downgrade","30692.04","95","2026-05-11","Phone Inquiry","true","true","Horizon Corp","#N/A"
"3HYJLGKPEX7ERJXX2J","Nova Networks - Existing Customer - Upgrade - 02451","Needs Analysis","Existing Customer - Upgrade","141056.5","38","2026-01-01","Web","false","false","Nova Networks","#N/A"
"4IK4REA9AXCEGHETPR","Zenith Logic - Existing Customer - Upgrade - 02452","Proposal/Price Quote","Existing Customer - Upgrade","22597.62","70","2025-03-12","Partner Referral","false","false","Zenith Logic","#N/A"
"SIZQ2XK5FST7CZAKRH","Orbit Digital - Existing Customer - Replacement - 02453","Qualification","Existing Customer - Replacement","117149.27","30","2026-03-06","Partner Referral","false","false","Orbit Digital","#N/A"
"XMYPDVXTVAT28GNQ2T","Horizon Analytics - New Customer - 02454","Qualification","New Customer","301385.5","18","2026-07-20","Employee Referral","false","false","Horizon Analytics","#N/A"
"49TP2NEOQHOI3TR6JH","Nexus Dynamics - Existing Customer - Upgrade - 02455","Proposal/Price Quote","Existing Customer - Upgrade","366410.17","74","2025-04-09","Partner Referral","false","false","Nexus Dynamics","#N/A"
"SKPLQODLIIDA3NLLV8","Vanguard Innovations - Existing Customer - Downgrade - 02456","Id. Decision Makers","Existing Customer - Downgrade","53436.68","49","2025-12-12","Trade Show","false","false","Vanguard Innovations","#N/A"
"SFWLJB5FPHOAE2ASL3","Ember Partners - Existing Customer - Replacement - 02457","Perception Analysis","Existing Customer - Replacement","32426.68","51","2025-06-05","Phone Inquiry","false","false","Ember Partners","#N/A"
"9ZA6IY75QMULNRAXX9","Summit Networks - Existing Customer - Downgrade - 02458","Needs Analysis","Existing Customer - Downgrade","34087.65","28","2026-06-02","Trade Show","false","false","Summit Networks","#N/A"
"SC3GTWAGNREQH8NARQ","Pinnacle Ventures - Existing Customer - Replacement - 02459","Qualification","Existing Customer - Replacement","100952.69","19","2025-05-27","Other","false","false","Pinnacle Ventures","#N/A"
"UJ6ONRM0DYUHA6DSKJ","Prism Solutions - Existing Customer - Replacement - 02460","Proposal/Price Quote","Existing Customer - Replacement","7418.69","78","2025-07-06","Purchased List","false","false","Prism Solutions","#N/A"
"ZPZJZROGQDPNX463RZ","Atlas Corp - Existing Customer - Downgrade - 02461","Closed Won","Existing Customer - Downgrade","5800.22","100","2026-04-20","Phone Inquiry","true","true","Atlas Corp","#N/A"
"PD8WUXKKPV0XPUDEIZ","Prism Industries - Existing Customer - Replacement - 02462","Value Proposition","Existing Customer - Replacement","16476.89","40","2025-11-14","Employee Referral","false","false","Prism Industries","#N/A"
"OIG8W44AH2WKSLS27P","Orbit Corp - Existing Customer - Upgrade - 02463","Needs Analysis","Existing Customer - Upgrade","110008.41","26","2025-12-11","External Referral","false","false","Orbit Corp","#N/A"
"USQNMUMJFW8GEHXIDO","Flux Analytics - Existing Customer - Replacement - 02464","Value Proposition","Existing Customer - Replacement","5915.42","33","2026-05-04","Employee Referral","false","false","Flux Analytics","#N/A"
"C72KRJL38COED70DAL","Ember Industries - Existing Customer - Upgrade - 02465","Closed Won","Existing Customer - Upgrade","160845.97","100","2025-12-05","Employee Referral","true","true","Ember Industries","#N/A"
"RZAFPJMUA9KNZQ4IGG","Zenith Services - Existing Customer - Downgrade - 02466","Negotiation/Review","Existing Customer - Downgrade","30956.65","76","2025-05-02","Purchased List","false","false","Zenith Services","#N/A"
"ZAR4CVMPZTQSCNKYZW","Pulse Systems - Existing Customer - Downgrade - 02467","Negotiation/Review","Existing Customer - Downgrade","5178.51","84","2025-06-02","Web","false","false","Pulse Systems","#N/A"
"FN5MC9GNQY8IMC2JWR","Apex Works - New Customer - 02468","Closed Lost","New Customer","11087.82","0","2025-11-27","Phone Inquiry","true","false","Apex Works","#N/A"
"NDDPBAFP21P6W9WC75","Apex Solutions - Existing Customer - Replacement - 02469","Closed Won","Existing Customer - Replacement","4035.28","100","2025-04-10","Other","true","true","Apex Solutions","#N/A"
"D83UGTVTZ5GHHRWEUV","Pinnacle Digital - Existing Customer - Downgrade - 02470","Qualification","Existing Customer - Downgrade","140485.49","15","2025-09-08","Trade Show","false","false","Pinnacle Digital","#N/A"
"G0CRHELEPP7LA3NIMF","Pinnacle Corp - Existing Customer - Downgrade - 02471","Proposal/Price Quote","Existing Customer - Downgrade","62425.96","77","2026-07-07","Employee Referral","false","false","Pinnacle Corp","#N/A"
"UYTMZG7LYSWGEDARWJ","Stellar Technologies - Existing Customer - Replacement - 02472","Qualification","Existing Customer - Replacement","51573.62","14","2025-05-14","Partner Referral","false","false","Stellar Technologies","#N/A"
"JHG4MG2QWXUYIREOB8","Vertex Dynamics - Existing Customer - Replacement - 02473","Value Proposition","Existing Customer - Replacement","62862.92","35","2025-10-10","Trade Show","false","false","Vertex Dynamics","#N/A"
"GWLDLQ5SQJBHIZTSCX","Cascade Services - Existing Customer - Replacement - 02474","Qualification","Existing Customer - Replacement","210232.25","12","2025-04-23","External Referral","false","false","Cascade Services","#N/A"
"NW9XMI0GFYTKIHQCSG","Meridian Enterprises - New Customer - 02475","Prospecting","New Customer","135898.71","1","2025-05-22","Partner Referral","false","false","Meridian Enterprises","#N/A"
"AFWZEA5WBIPJRDPHEX","Orbit Analytics - Existing Customer - Replacement - 02476","Needs Analysis","Existing Customer - Replacement","15629.22","34","2025-11-13","Other","false","false","Orbit Analytics","#N/A"
"OJNB2FSRV3Q9HMLF79","Pinnacle Group - Existing Customer - Upgrade - 02477","Closed Won","Existing Customer - Upgrade","45024.82","100","2026-07-03","Purchased List","true","true","Pinnacle Group","#N/A"
"XJQGMFCSBPS4AHDRRG","Summit Digital - New Customer - 02478","Negotiation/Review","New Customer","179123.1","72","2026-06-17","Purchased List","false","false","Summit Digital","#N/A"
"HZPTS9JGH2UDJYOJUN","Catalyst Services - Existing Customer - Upgrade - 02479","Qualification","Existing Customer - Upgrade","106282.87","29","2025-12-16","Phone Inquiry","false","false","Catalyst Services","#N/A"
"BCYHC7IBMGUIISY1NE","Onyx Group - Existing Customer - Downgrade - 02480","Closed Lost","Existing Customer - Downgrade","12902.09","9","2025-05-23","Phone Inquiry","true","false","Onyx Group","#N/A"
"5VQDXXXGMN9UBXHJST","Pinnacle Logic - Existing Customer - Downgrade - 02481","Needs Analysis","Existing Customer - Downgrade","131456.17","36","2026-06-18","Phone Inquiry","false","false","Pinnacle Logic","#N/A"
"L301SSG73JY1F0EXW4","Vector Works - Existing Customer - Replacement - 02482","Qualification","Existing Customer - Replacement","5526.22","27","2026-08-17","External Referral","false","false","Vector Works","#N/A"
"OFQKUIVIBT5SQRJ25W","Nova Works - Existing Customer - Upgrade - 02483","Closed Won","Existing Customer - Upgrade","48928.91","100","2026-07-14","Purchased List","true","true","Nova Works","#N/A"
"XL1K18CJVH0CTV1HLC","Peak Industries - Existing Customer - Downgrade - 02484","Closed Won","Existing Customer - Downgrade","57625.16","95","2025-08-04","External Referral","true","true","Peak Industries","#N/A"
"ZIRUFAC75DIFZP7COR","Vertex Digital - New Customer - 02485","Value Proposition","New Customer","4400.72","49","2025-04-07","Partner Referral","false","false","Vertex Digital","#N/A"
"TEMMYK03FSTDNQTEYW","Pulse Solutions - Existing Customer - Downgrade - 02486","Closed Won","Existing Customer - Downgrade","71425.05","98","2026-04-29","External Referral","true","true","Pulse Solutions","#N/A"
"IXWJOJDLMQWTZSZ4TW","Stratos Labs - Existing Customer - Downgrade - 02487","Prospecting","Existing Customer - Downgrade","56915.61","1","2026-03-11","Trade Show","false","false","Stratos Labs","#N/A"
"QK8WFAWL4HAZKOPMMD","Stellar Technologies - Existing Customer - Upgrade - 02488","Value Proposition","Existing Customer - Upgrade","183930.99","31","2025-03-28","Phone Inquiry","false","false","Stellar Technologies","#N/A"
"FHQFW9UOPX4RPMLC56","Forge Industries - New Customer - 02489","Needs Analysis","New Customer","24853.75","21","2025-10-23","Employee Referral","false","false","Forge Industries","#N/A"
"ECC8LFWFKOELQRA0NC","Stellar Enterprises - New Customer - 02490","Closed Won","New Customer","26333.15","100","2025-08-12","Purchased List","true","true","Stellar Enterprises","#N/A"
"13FJQEJLWPWZ5DYYHW","Nova Partners - Existing Customer - Downgrade - 02491","Value Proposition","Existing Customer - Downgrade","41056.87","43","2026-07-06","Employee Referral","false","false","Nova Partners","#N/A"
"ERTCHPOVSBUDTQ1WGE","Pulse Dynamics - Existing Customer - Replacement - 02492","Needs Analysis","Existing Customer - Replacement","32356.17","27","2026-07-02","Employee Referral","false","false","Pulse Dynamics","#N/A"
"YIPSOLAKLMKNGT29SI","Summit Industries - Existing Customer - Upgrade - 02493","Needs Analysis","Existing Customer - Upgrade","38377.18","32","2026-07-30","Phone Inquiry","false","false","Summit Industries","#N/A"
"ZZN9RTU3CWR80YHW7J","Catalyst Corp - New Customer - 02494","Prospecting","New Customer","9267.28","4","2025-08-06","Purchased List","false","false","Catalyst Corp","#N/A"
"B5CR2TUFIHYBLIHZME","Meridian Group - Existing Customer - Downgrade - 02495","Closed Lost","Existing Customer - Downgrade","221221.45","0","2025-10-21","Purchased List","true","false","Meridian Group","#N/A"
"BPNUIHHLYKKYOUPQHD","Prism Labs - New Customer - 02496","Closed Lost","New Customer","908328.42","0","2025-04-16","External Referral","true","false","Prism Labs","#N/A"
"WPSCQXRQHLKVZ91PJ7","Summit Labs - Existing Customer - Replacement - 02497","Qualification","Existing Customer - Replacement","75840.47","17","2026-04-20","Partner Referral","false","false","Summit Labs","#N/A"
"6HSWWHWXKKJPYVDJKJ","Catalyst Digital - Existing Customer - Upgrade - 02498","Qualification","Existing Customer - Upgrade","176124.94","24","2025-04-01","External Referral","false","false","Catalyst Digital","#N/A"
"7LVHK12AIYFK2TK6FF","Helix Ventures - Existing Customer - Upgrade - 02499","Value Proposition","Existing Customer - Upgrade","359971.11","33","2025-10-06","Employee Referral","false","false","Helix Ventures","#N/A"
"YNOGNVBVCKVSXUKLEC","Pulse Innovations - Existing Customer - Upgrade - 02500","Id. Decision Makers","Existing Customer - Upgrade","9774.9","43","2026-03-05","Other","false","false","Pulse Innovations","#N/A"
"8C9I38TSIFBMUXXNTM","Helix Labs - Existing Customer - Upgrade - 02501","Closed Lost","Existing Customer - Upgrade","127454.71","0","2025-09-03","External Referral","true","false","Helix Labs","#N/A"
"T0JM00XPHGLSZXQOLR","Cascade Services - New Customer - 02502","Proposal/Price Quote","New Customer","24511.55","60","2026-07-02","Web","false","false","Cascade Services","#N/A"
"OLY6SV9DEXXYEQHOTM","Horizon Innovations - Existing Customer - Replacement - 02503","Negotiation/Review","Existing Customer - Replacement","76569.53","85","2025-04-10","Partner Referral","false","false","Horizon Innovations","#N/A"
"PDBMV8ES2UY1MALPTZ","Vector Labs - Existing Customer - Upgrade - 02504","Prospecting","Existing Customer - Upgrade","4992.55","18","2025-07-11","Purchased List","false","false","Vector Labs","#N/A"
"QXRIRYL0QQU7UEXU9Y","Ember Labs - Existing Customer - Replacement - 02505","Perception Analysis","Existing Customer - Replacement","20495.65","57","2025-05-30","Trade Show","false","false","Ember Labs","#N/A"
"AGIQBHRVSZCFYKEHYM","Prism Analytics - New Customer - 02506","Perception Analysis","New Customer","43932.32","65","2026-08-25","Other","false","false","Prism Analytics","#N/A"
"94KJILAZ1Y6T9TMOO8","Onyx Corp - New Customer - 02507","Negotiation/Review","New Customer","433108.9","77","2026-04-06","External Referral","false","false","Onyx Corp","#N/A"
"QCJ58QGXECHNDTKLMX","Pinnacle Systems - Existing Customer - Replacement - 02508","Closed Won","Existing Customer - Replacement","228469.69","100","2025-06-13","Other","true","true","Pinnacle Systems","#N/A"
"1CEUQELRXKSQWD1NMJ","Horizon Logic - Existing Customer - Upgrade - 02509","Negotiation/Review","Existing Customer - Upgrade","67166.62","84","2025-12-28","External Referral","false","false","Horizon Logic","#N/A"
"PJIOAFPHFC7G3VPHQO","Horizon Innovations - Existing Customer - Downgrade - 02510","Negotiation/Review","Existing Customer - Downgrade","77804.78","75","2026-03-13","Purchased List","false","false","Horizon Innovations","#N/A"
"AN5SZMAZCJPULI9RJQ","Vanguard Labs - Existing Customer - Upgrade - 02511","Closed Lost","Existing Customer - Upgrade","17368.53","7","2026-06-29","Web","true","false","Vanguard Labs","#N/A"
"3YCCYEAA6WMIPKCTFD","Peak Partners - New Customer - 02512","Negotiation/Review","New Customer","68100.35","86","2026-05-11","Trade Show","false","false","Peak Partners","#N/A"
"ABKNHILILTW7Y8HJMH","Vanguard Systems - New Customer - 02513","Closed Won","New Customer","28169.48","98","2026-05-25","Partner Referral","true","true","Vanguard Systems","#N/A"
"RFK2R1PMYHXBARCWVS","Titan Global - New Customer - 02514","Negotiation/Review","New Customer","73682.02","78","2026-01-05","Employee Referral","false","false","Titan Global","#N/A"
"YZQQ8ZFKNC5PRXHEIM","Apex Analytics - Existing Customer - Replacement - 02515","Qualification","Existing Customer - Replacement","15302.69","15","2025-06-06","Employee Referral","false","false","Apex Analytics","#N/A"
"ZFK1QXB4I2GAGQYXYG","Pinnacle Analytics - Existing Customer - Replacement - 02516","Value Proposition","Existing Customer - Replacement","163723.89","41","2025-08-10","Partner Referral","false","false","Pinnacle Analytics","#N/A"
"1UPHFAAG8VJZCWXOXQ","Matrix Partners - Existing Customer - Downgrade - 02517","Id. Decision Makers","Existing Customer - Downgrade","7688.6","52","2026-05-05","Other","false","false","Matrix Partners","#N/A"
"TUHLWILVHDVL6NQFNH","Quantum Dynamics - Existing Customer - Replacement - 02518","Needs Analysis","Existing Customer - Replacement","11425.12","27","2025-12-24","Other","false","false","Quantum Dynamics","#N/A"
"76RZLYFML6XZN0ZEQW","Cipher Partners - Existing Customer - Replacement - 02519","Closed Won","Existing Customer - Replacement","49021.98","90","2025-08-07","Purchased List","true","true","Cipher Partners","#N/A"
