"Id","Name","StageName","Type","Amount","Probability","CloseDate","LeadSource","AccountId","Errors"
"006Ka00000Yv62PIAR","Pinnacle Corp - Existing Customer - Replacement - 03338","Closed Won","Existing Customer - Replacement","93314.42","100","2025-07-18","Other","#N/A","#N/A"
"006Ka00000Yv62QIAR","Titan Services - Existing Customer - Upgrade - 03339","Needs Analysis","Existing Customer - Upgrade","358594.48","31","2026-09-03","Trade Show","#N/A","#N/A"
"006Ka00000Yv62RIAR","Summit Systems - Existing Customer - Replacement - 03340","Prospecting","Existing Customer - Replacement","53603.26","10","2026-02-20","Trade Show","#N/A","#N/A"
"006Ka00000Yv62SIAR","Cipher Group - Existing Customer - Downgrade - 03341","Closed Won","Existing Customer - Downgrade","30565.85","97","2025-12-25","Partner Referral","#N/A","#N/A"
"006Ka00000Yv62TIAR","Ember Capital - Existing Customer - Replacement - 03342","Closed Won","Existing Customer - Replacement","14047.57","99","2026-08-24","Purchased List","#N/A","#N/A"
"006Ka00000Yv62UIAR","Stellar Group - New Customer - 03343","Negotiation/Review","New Customer","30047.29","72","2026-04-02","Phone Inquiry","#N/A","#N/A"
"006Ka00000Yv62VIAR","Cascade Digital - New Customer - 03344","Negotiation/Review","New Customer","35076.19","71","2025-04-22","Other","#N/A","#N/A"
"006Ka00000Yv62WIAR","Atlas Digital - Existing Customer - Replacement - 03345","Closed Won","Existing Customer - Replacement","61468.09","98","2026-07-09","Other","#N/A","#N/A"
"006Ka00000Yv62XIAR","Titan Ventures - New Customer - 03346","Closed Lost","New Customer","7803.53","9","2026-02-26","Employee Referral","#N/A","#N/A"
"006Ka00000Yv62YIAR","Summit Ventures - Existing Customer - Upgrade - 03347","Closed Lost","Existing Customer - Upgrade","23390.6","0","2025-12-31","Employee Referral","#N/A","#N/A"
"006Ka00000Yv62ZIAR","Onyx Digital - Existing Customer - Replacement - 03348","Qualification","Existing Customer - Replacement","92809.04","27","2025-05-12","Trade Show","#N/A","#N/A"
"006Ka00000Yv62aIAB","Pulse Logic - Existing Customer - Replacement - 03349","Negotiation/Review","Existing Customer - Replacement","530762.51","84","2026-04-27","Other","#N/A","#N/A"
"006Ka00000Yv62bIAB","Vertex Capital - New Customer - 03350","Negotiation/Review","New Customer","94720.9","70","2025-10-09","Web","#N/A","#N/A"
"006Ka00000Yv62cIAB","Cobalt Networks - Existing Customer - Downgrade - 03351","Closed Won","Existing Customer - Downgrade","279643.7","100","2026-03-27","External Referral","#N/A","#N/A"
"006Ka00000Yv62dIAB","Pulse Group - Existing Customer - Downgrade - 03352","Prospecting","Existing Customer - Downgrade","323429.69","19","2025-07-03","Purchased List","#N/A","#N/A"
"006Ka00000Yv62eIAB","Prism Industries - New Customer - 03353","Closed Lost","New Customer","143101.96","2","2026-01-02","Purchased List","#N/A","#N/A"
"006Ka00000Yv62fIAB","Nexus Group - New Customer - 03354","Negotiation/Review","New Customer","11371.04","89","2026-02-03","Trade Show","#N/A","#N/A"
"006Ka00000Yv62gIAB","Matrix Dynamics - Existing Customer - Upgrade - 03355","Value Proposition","Existing Customer - Upgrade","43437.49","38","2026-02-27","Trade Show","#N/A","#N/A"
"006Ka00000Yv62hIAB","Zenith Ventures - Existing Customer - Downgrade - 03356","Qualification","Existing Customer - Downgrade","19458.3","17","2025-08-19","External Referral","#N/A","#N/A"
"006Ka00000Yv62iIAB","Stratos Corp - Existing Customer - Replacement - 03357","Perception Analysis","Existing Customer - Replacement","6259.2","52","2026-08-06","External Referral","#N/A","#N/A"
"006Ka00000Yv62jIAB","Quantum Services - Existing Customer - Upgrade - 03358","Closed Lost","Existing Customer - Upgrade","526622.56","0","2025-06-11","Phone Inquiry","#N/A","#N/A"
"006Ka00000Yv62kIAB","Peak Analytics - Existing Customer - Downgrade - 03359","Needs Analysis","Existing Customer - Downgrade","28610.62","21","2026-05-08","Phone Inquiry","#N/A","#N/A"
"006Ka00000Yv62lIAB","Titan Networks - New Customer - 03360","Needs Analysis","New Customer","20810.52","35","2026-02-23","Trade Show","#N/A","#N/A"
"006Ka00000Yv62mIAB","Zenith Group - Existing Customer - Downgrade - 03361","Qualification","Existing Customer - Downgrade","105375.47","26","2025-06-03","Other","#N/A","#N/A"
"006Ka00000Yv62nIAB","Summit Systems - Existing Customer - Upgrade - 03362","Qualification","Existing Customer - Upgrade","58647.62","27","2026-08-07","External Referral","#N/A","#N/A"
"006Ka00000Yv62oIAB","Forge Industries - Existing Customer - Upgrade - 03363","Qualification","Existing Customer - Upgrade","37689.13","16","2026-02-03","Purchased List","#N/A","#N/A"
"006Ka00000Yv62pIAB","Stellar Group - Existing Customer - Downgrade - 03364","Qualification","Existing Customer - Downgrade","12469.97","15","2026-01-19","Employee Referral","#N/A","#N/A"
"006Ka00000Yv62qIAB","Helix Services - Existing Customer - Replacement - 03365","Closed Won","Existing Customer - Replacement","147546.46","97","2025-07-11","Web","#N/A","#N/A"
"006Ka00000Yv62rIAB","Flux Global - Existing Customer - Replacement - 03366","Needs Analysis","Existing Customer - Replacement","34991.22","36","2025-09-25","Trade Show","#N/A","#N/A"
"006Ka00000Yv62sIAB","Pinnacle Industries - Existing Customer - Upgrade - 03367","Id. Decision Makers","Existing Customer - Upgrade","22286.4","47","2025-07-10","Phone Inquiry","#N/A","#N/A"
"006Ka00000Yv62tIAB","Pulse Logic - Existing Customer - Replacement - 03368","Closed Won","Existing Customer - Replacement","160064.88","100","2026-03-18","Other","#N/A","#N/A"
"006Ka00000Yv62uIAB","Catalyst Partners - New Customer - 03369","Perception Analysis","New Customer","94739.79","53","2026-05-30","Other","#N/A","#N/A"
"006Ka00000Yv62vIAB","Titan Analytics - Existing Customer - Replacement - 03370","Needs Analysis","Existing Customer - Replacement","81247.31","31","2025-10-09","Web","#N/A","#N/A"
"006Ka00000Yv62wIAB","Ember Industries - Existing Customer - Upgrade - 03371","Qualification","Existing Customer - Upgrade","39807.65","19","2026-04-30","Partner Referral","#N/A","#N/A"
"006Ka00000Yv62xIAB","Prism Services - Existing Customer - Downgrade - 03372","Closed Lost","Existing Customer - Downgrade","25201.32","1","2025-12-31","External Referral","#N/A","#N/A"
"006Ka00000Yv62yIAB","Quantum Group - Existing Customer - Downgrade - 03373","Id. Decision Makers","Existing Customer - Downgrade","61245.74","50","2025-09-29","Other","#N/A","#N/A"
"006Ka00000Yv62zIAB","Nexus Global - Existing Customer - Downgrade - 03374","Negotiation/Review","Existing Customer - Downgrade","118587.23","84","2026-08-05","Partner Referral","#N/A","#N/A"
"006Ka00000Yv630IAB","Helix Logic - New Customer - 03375","Proposal/Price Quote","New Customer","10252.7","61","2025-10-07","Trade Show","#N/A","#N/A"
"006Ka00000Yv631IAB","Horizon Networks - New Customer - 03376","Qualification","New Customer","222418.26","21","2026-01-10","Purchased List","#N/A","#N/A"
"006Ka00000Yv632IAB","Vanguard Dynamics - Existing Customer - Upgrade - 03377","Proposal/Price Quote","Existing Customer - Upgrade","15009.92","60","2025-06-13","Purchased List","#N/A","#N/A"
"006Ka00000Yv633IAB","Ember Corp - Existing Customer - Replacement - 03378","Id. Decision Makers","Existing Customer - Replacement","14724.92","57","2025-05-05","Web","#N/A","#N/A"
"006Ka00000Yv634IAB","Pinnacle Industries - Existing Customer - Replacement - 03379","Needs Analysis","Existing Customer - Replacement","12794.58","30","2025-06-11","Purchased List","#N/A","#N/A"
"006Ka00000Yv635IAB","Titan Networks - New Customer - 03380","Needs Analysis","New Customer","59840.53","28","2025-03-19","Trade Show","#N/A","#N/A"
"006Ka00000Yv636IAB","Quantum Analytics - Existing Customer - Downgrade - 03381","Needs Analysis","Existing Customer - Downgrade","11115.02","38","2025-07-29","Trade Show","#N/A","#N/A"
"006Ka00000Yv637IAB","Peak Dynamics - Existing Customer - Upgrade - 03382","Negotiation/Review","Existing Customer - Upgrade","219139.55","72","2025-07-19","Other","#N/A","#N/A"
"006Ka00000Yv638IAB","Vector Corp - Existing Customer - Upgrade - 03383","Closed Won","Existing Customer - Upgrade","110867.2","96","2025-07-13","Employee Referral","#N/A","#N/A"
"006Ka00000Yv639IAB","Catalyst Enterprises - Existing Customer - Downgrade - 03384","Qualification","Existing Customer - Downgrade","7134.72","11","2026-08-25","External Referral","#N/A","#N/A"
"006Ka00000Yv63AIAR","Cascade Labs - Existing Customer - Downgrade - 03385","Closed Lost","Existing Customer - Downgrade","55806.1","10","2026-03-25","Trade Show","#N/A","#N/A"
"006Ka00000Yv63BIAR","Cobalt Systems - New Customer - 03386","Needs Analysis","New Customer","92753.51","26","2025-08-21","Employee Referral","#N/A","#N/A"
"006Ka00000Yv63CIAR","Horizon Corp - Existing Customer - Upgrade - 03387","Id. Decision Makers","Existing Customer - Upgrade","100723.08","52","2025-12-19","External Referral","#N/A","#N/A"
"006Ka00000Yv63DIAR","Cascade Analytics - New Customer - 03388","Needs Analysis","New Customer","762654.91","30","2026-04-11","Partner Referral","#N/A","#N/A"
"006Ka00000Yv63EIAR","Vanguard Solutions - Existing Customer - Replacement - 03389","Negotiation/Review","Existing Customer - Replacement","3987.93","84","2026-06-09","External Referral","#N/A","#N/A"
"006Ka00000Yv63FIAR","Ember Analytics - Existing Customer - Upgrade - 03390","Closed Won","Existing Customer - Upgrade","17874.26","100","2026-09-03","Phone Inquiry","#N/A","#N/A"
"006Ka00000Yv63GIAR","Orbit Solutions - Existing Customer - Upgrade - 03391","Closed Lost","Existing Customer - Upgrade","10260.57","0","2025-09-01","Purchased List","#N/A","#N/A"
"006Ka00000Yv63HIAR","Meridian Analytics - Existing Customer - Upgrade - 03392","Qualification","Existing Customer - Upgrade","41408.53","23","2025-12-30","Other","#N/A","#N/A"
"006Ka00000Yv63IIAR","Cascade Ventures - Existing Customer - Downgrade - 03393","Perception Analysis","Existing Customer - Downgrade","33825.29","60","2025-04-29","Other","#N/A","#N/A"
"006Ka00000Yv63JIAR","Vanguard Solutions - Existing Customer - Upgrade - 03394","Negotiation/Review","Existing Customer - Upgrade","97370.65","75","2026-05-01","Other","#N/A","#N/A"
"006Ka00000Yv63KIAR","Pinnacle Innovations - Existing Customer - Replacement - 03395","Closed Won","Existing Customer - Replacement","76433.31","91","2026-07-24","Trade Show","#N/A","#N/A"
"006Ka00000Yv63LIAR","Titan Networks - Existing Customer - Downgrade - 03396","Closed Won","Existing Customer - Downgrade","43683.06","90","2026-03-13","External Referral","#N/A","#N/A"
"006Ka00000Yv63MIAR","Zenith Services - Existing Customer - Upgrade - 03397","Needs Analysis","Existing Customer - Upgrade","137053.7","28","2026-05-11","Phone Inquiry","#N/A","#N/A"
"006Ka00000Yv63NIAR","Orbit Services - New Customer - 03398","Prospecting","New Customer","33570.74","4","2025-10-06","Phone Inquiry","#N/A","#N/A"
"006Ka00000Yv63OIAR","Prism Technologies - Existing Customer - Downgrade - 03399","Closed Won","Existing Customer - Downgrade","23224.1","100","2025-10-05","Partner Referral","#N/A","#N/A"
"006Ka00000Yv63PIAR","Prism Industries - Existing Customer - Downgrade - 03400","Qualification","Existing Customer - Downgrade","122945.98","12","2025-07-04","Employee Referral","#N/A","#N/A"
"006Ka00000Yv63QIAR","Cascade Group - Existing Customer - Upgrade - 03401","Prospecting","Existing Customer - Upgrade","10641.33","7","2025-11-18","Purchased List","#N/A","#N/A"
"006Ka00000Yv63RIAR","Apex Enterprises - Existing Customer - Replacement - 03402","Qualification","Existing Customer - Replacement","65969.79","27","2025-03-18","Web","#N/A","#N/A"
"006Ka00000Yv63SIAR","Pinnacle Global - Existing Customer - Replacement - 03403","Closed Won","Existing Customer - Replacement","793652.42","93","2025-10-31","Employee Referral","#N/A","#N/A"
"006Ka00000Yv63TIAR","Nexus Labs - Existing Customer - Upgrade - 03404","Id. Decision Makers","Existing Customer - Upgrade","62392.78","42","2025-09-09","Trade Show","#N/A","#N/A"
"006Ka00000Yv63UIAR","Prism Enterprises - New Customer - 03405","Negotiation/Review","New Customer","439564.53","80","2026-08-28","Partner Referral","#N/A","#N/A"
"006Ka00000Yv63VIAR","Onyx Capital - Existing Customer - Downgrade - 03406","Qualification","Existing Customer - Downgrade","26920.38","22","2025-08-26","Employee Referral","#N/A","#N/A"
"006Ka00000Yv63WIAR","Zenith Partners - Existing Customer - Replacement - 03407","Closed Lost","Existing Customer - Replacement","42087.14","0","2026-01-09","External Referral","#N/A","#N/A"
"006Ka00000Yv63XIAR","Titan Enterprises - Existing Customer - Downgrade - 03408","Perception Analysis","Existing Customer - Downgrade","24139.46","64","2026-07-27","Trade Show","#N/A","#N/A"
"006Ka00000Yv63YIAR","Stratos Solutions - Existing Customer - Replacement - 03409","Negotiation/Review","Existing Customer - Replacement","38983.99","89","2026-08-28","Partner Referral","#N/A","#N/A"
"006Ka00000Yv63ZIAR","Cobalt Capital - New Customer - 03410","Perception Analysis","New Customer","214601.84","60","2025-11-17","Employee Referral","#N/A","#N/A"
"006Ka00000Yv63aIAB","Stellar Labs - New Customer - 03411","Qualification","New Customer","28038.16","14","2026-05-07","Phone Inquiry","#N/A","#N/A"
"006Ka00000Yv63bIAB","Pulse Works - Existing Customer - Upgrade - 03412","Closed Lost","Existing Customer - Upgrade","15990.93","0","2025-03-07","External Referral","#N/A","#N/A"
"006Ka00000Yv63cIAB","Helix Systems - Existing Customer - Replacement - 03413","Value Proposition","Existing Customer - Replacement","59148.92","35","2025-03-12","Web","#N/A","#N/A"
"006Ka00000Yv63dIAB","Atlas Innovations - New Customer - 03414","Closed Lost","New Customer","5970.28","0","2026-06-22","External Referral","#N/A","#N/A"
"006Ka00000Yv63eIAB","Stratos Enterprises - New Customer - 03415","Needs Analysis","New Customer","23423.4","23","2025-06-04","Phone Inquiry","#N/A","#N/A"
"006Ka00000Yv63fIAB","Nexus Enterprises - Existing Customer - Replacement - 03416","Closed Lost","Existing Customer - Replacement","66121.23","0","2026-05-13","External Referral","#N/A","#N/A"
"006Ka00000Yv63gIAB","Vertex Global - New Customer - 03417","Qualification","New Customer","30484.62","26","2026-05-29","Trade Show","#N/A","#N/A"
"006Ka00000Yv63hIAB","Summit Dynamics - Existing Customer - Replacement - 03418","Qualification","Existing Customer - Replacement","3912.02","16","2025-11-21","Phone Inquiry","#N/A","#N/A"
"006Ka00000Yv63iIAB","Quantum Solutions - Existing Customer - Downgrade - 03419","Needs Analysis","Existing Customer - Downgrade","53445.68","38","2025-05-09","Employee Referral","#N/A","#N/A"
"006Ka00000Yv63jIAB","Nexus Group - Existing Customer - Upgrade - 03420","Closed Lost","Existing Customer - Upgrade","144018.92","0","2026-08-12","Phone Inquiry","#N/A","#N/A"
"006Ka00000Yv63kIAB","Meridian Digital - Existing Customer - Replacement - 03421","Needs Analysis","Existing Customer - Replacement","74439.27","26","2025-08-06","Phone Inquiry","#N/A","#N/A"
"006Ka00000Yv63lIAB","Helix Networks - Existing Customer - Downgrade - 03422","Negotiation/Review","Existing Customer - Downgrade","49167.63","85","2026-02-02","Trade Show","#N/A","#N/A"
"006Ka00000Yv63mIAB","Atlas Services - Existing Customer - Downgrade - 03423","Needs Analysis","Existing Customer - Downgrade","63685.08","36","2026-05-21","Other","#N/A","#N/A"
"006Ka00000Yv63nIAB","Titan Industries - Existing Customer - Replacement - 03424","Negotiation/Review","Existing Customer - Replacement","75483.63","81","2025-03-19","Phone Inquiry","#N/A","#N/A"
"006Ka00000Yv63oIAB","Stratos Digital - New Customer - 03425","Closed Won","New Customer","59441.44","100","2026-01-29","External Referral","#N/A","#N/A"
"006Ka00000Yv63pIAB","Nova Labs - Existing Customer - Upgrade - 03426","Prospecting","Existing Customer - Upgrade","10873.03","10","2025-12-16","Web","#N/A","#N/A"
"006Ka00000Yv63qIAB","Meridian Services - Existing Customer - Upgrade - 03427","Closed Won","Existing Customer - Upgrade","27010.7","99","2026-06-30","Purchased List","#N/A","#N/A"
"006Ka00000Yv63rIAB","Flux Works - New Customer - 03428","Proposal/Price Quote","New Customer","98856.23","77","2026-03-10","Phone Inquiry","#N/A","#N/A"
"006Ka00000Yv63sIAB","Orbit Group - Existing Customer - Upgrade - 03429","Value Proposition","Existing Customer - Upgrade","431966.91","31","2026-07-15","Phone Inquiry","#N/A","#N/A"
"006Ka00000Yv63tIAB","Nexus Solutions - Existing Customer - Upgrade - 03430","Closed Lost","Existing Customer - Upgrade","15417.5","3","2026-06-08","External Referral","#N/A","#N/A"
"006Ka00000Yv63uIAB","Atlas Partners - Existing Customer - Replacement - 03431","Closed Won","Existing Customer - Replacement","60958.45","100","2026-03-04","Partner Referral","#N/A","#N/A"
"006Ka00000Yv63vIAB","Cascade Labs - Existing Customer - Upgrade - 03432","Perception Analysis","Existing Customer - Upgrade","56052.02","58","2026-08-06","Phone Inquiry","#N/A","#N/A"
